stargateID,destinationID
50006041,50011469
50006042,50005723
50006043,50008245
50006044,50010055
50006045,50003395
50006046,50003451
50006047,50006647
50006048,50008074
50006049,50002631
50006050,50005486
50006051,50006174
50006052,50002866
50006053,50005034
50006054,50007175
50006055,50007600
50006056,50007749
50006057,50005937
50006058,50006591
50006059,50007494
50006060,50010676
50006061,50005991
50006062,50006795
50006063,50004797
50006064,50006507
50006065,50005885
50006066,50006537
50006067,50006610
50006068,50007128
50006069,50007207
50006070,50005258
50006071,50006501
50006072,50005341
50006073,50006519
50006074,50006008
50006075,50007277
50006076,50006003
50006077,50008003
50006078,50004948
50006079,50006378
50006080,50006754
50006081,50008330
50006082,50005024
50006083,50004833
50006084,50006717
50006085,50007737
50006086,50012932
50006087,50005948
50006088,50006987
50006089,50005815
50006090,50006192
50006091,50006730
50006092,50008183
50006093,50004596
50006094,50006040
50006095,50006578
50006096,50009437
50006097,50004475
50006098,50006189
50006099,50007040
50006100,50004826
50006101,50005581
50006102,50005598
50006103,50006403
50006104,50006432
50006105,50007769
50006106,50011868
50006107,50006016
50006108,50006243
50006109,50005833
50006110,50006163
50006111,50005994
50006112,50006291
50006113,50005942
50006114,50006340
50006115,50005893
50006116,50005795
50006117,50006944
50006118,50005232
50006119,50006274
50006120,50006369
50006121,50004453
50006122,50005983
50006123,50006275
50006124,50005482
50006125,50005747
50006126,50003539
50006127,50006014
50006128,50004516
50006129,50000846
50006130,50006028
50006131,50006140
50006132,50006334
50006133,50006346
50006134,50006430
50006135,50005909
50006136,50006269
50006137,50003213
50006138,50005844
50006139,50006029
50006140,50006131
50006141,50005186
50006142,50005980
50006143,50006172
50006144,50005912
50006145,50007156
50006146,50008229
50006147,50009317
50006148,50010254
50006150,50004052
50006151,50001200
50006152,50004359
50006153,50006892
50006154,50005804
50006155,50004827
50006156,50005786
50006157,50006612
50006158,50005943
50006159,50006222
50006160,50000673
50006161,50004244
50006162,50005834
50006163,50006110
50006164,50007261
50006165,50008727
50006166,50005146
50006168,50005818
50006169,50006896
50006170,50007728
50006171,50008331
50006172,50006143
50006173,50006224
50006174,50006051
50006175,50006575
50006176,50005300
50006177,50006925
50006178,50005927
50006179,50006443
50006180,50006616
50006181,50003927
50006182,50006543
50006183,50003815
50006184,50005594
50006185,50007597
50006186,50009116
50006187,50004275
50006188,50005878
50006189,50006098
50006190,50007727
50006191,50011078
50006192,50006090
50006193,50008184
50006194,50008556
50006195,50008572
50006196,50013219
50006197,50005635
50006198,50005845
50006199,50005494
50006200,50006706
50006201,50007218
50006202,50007789
50006203,50005694
50006204,50006212
50006205,50009198
50006206,50004426
50006207,50005229
50006208,50006762
50006209,50005698
50006210,50006296
50006211,50006412
50006212,50006204
50006213,50007121
50006214,50005792
50006215,50006035
50006216,50006249
50006220,50005846
50006221,50006012
50006222,50006159
50006223,50006341
50006224,50006173
50006225,50006599
50006226,50012896
50006227,50005714
50006228,50005350
50006229,50007051
50006230,50007230
50006231,50007267
50006232,50006000
50006233,50006808
50006235,50007577
50006236,50005273
50006237,50006660
50006238,50006958
50006239,50004401
50006240,50007568
50006241,50007731
50006242,50006006
50006243,50006108
50006244,50006515
50006245,50004633
50006246,50005805
50006247,50005913
50006248,50007820
50006249,50006216
50006250,50006463
50006251,50006557
50006252,50006672
50006253,50005995
50006254,50006009
50006255,50006299
50006256,50006321
50006257,50006344
50006258,50004775
50006259,50006314
50006260,50006691
50006261,50005016
50006262,50005737
50006263,50006281
50006264,50006820
50006265,50006966
50006266,50007543
50006267,50004705
50006268,50006746
50006269,50006136
50006270,50006438
50006271,50006456
50006272,50007002
50006273,50002651
50006274,50006119
50006275,50006123
50006276,50006318
50006277,50006460
50006278,50006570
50006279,50006681
50006280,50004891
50006281,50006263
50006282,50006821
50006283,50006912
50006284,50006967
50006285,50005787
50006286,50006359
50006287,50006934
50006288,50007258
50006289,50004892
50006290,50006636
50006291,50006112
50006292,50006405
50006293,50004327
50006294,50004472
50006295,50004917
50006296,50006210
50006297,50006642
50006298,50007029
50006299,50006255
50006300,50006351
50006301,50006440
50006302,50006900
50006303,50000681
50006304,50003166
50006305,50006605
50006306,50006838
50006307,50005351
50006308,50007019
50006309,50007337
50006310,50005721
50006311,50006468
50006312,50006483
50006313,50006898
50006314,50006259
50006315,50006692
50006316,50006915
50006317,50008172
50006318,50006276
50006319,50006770
50006320,50009275
50006321,50006256
50006322,50006667
50006323,50004362
50006324,50008707
50006325,50003707
50006326,50005765
50006327,50005505
50006328,50006467
50006329,50006960
50006330,50005857
50006331,50006343
50006332,50006394
50006333,50006399
50006334,50006132
50006335,50006347
50006336,50006431
50006337,50005393
50006338,50007244
50006339,50007306
50006340,50006114
50006341,50006223
50006342,50006554
50006343,50006331
50006344,50006257
50006345,50006352
50006346,50006133
50006347,50006335
50006348,50005064
50006349,50006425
50006350,50006669
50006351,50006300
50006352,50006345
50006353,50007100
50006354,50005524
50006355,50006454
50006356,50006699
50006357,50000046
50006358,50003735
50006359,50006286
50006360,50006935
50006361,50005828
50006362,50005977
50006363,50006376
50006364,50002526
50006365,50004249
50006366,50006401
50006367,50005457
50006368,50006723
50006369,50006120
50006370,50007036
50006371,50008346
50006372,50009276
50006373,50004261
50006374,50006885
50006375,50005978
50006376,50006363
50006377,50006384
50006378,50006079
50006379,50006755
50006380,50007699
50006381,50005773
50006382,50004924
50006383,50006974
50006384,50006377
50006385,50006423
50006386,50000444
50006387,50002498
50006388,50002885
50006389,50002844
50006390,50005752
50006391,50008054
50006392,50008612
50006393,50008642
50006394,50006332
50006395,50006400
50006396,50006727
50006397,50003024
50006398,50004727
50006399,50006333
50006400,50006395
50006401,50006366
50006402,50009785
50006403,50006103
50006404,50006458
50006405,50006292
50006406,50006473
50006407,50006847
50006408,50007013
50006409,50004913
50006410,50006685
50006411,50007049
50006412,50006211
50006413,50010766
50006414,50005544
50006415,50006662
50006416,50005652
50006417,50005853
50006418,50010592
50006419,50003660
50006420,50006485
50006421,50005821
50006422,50006448
50006423,50006385
50006424,50006472
50006425,50006349
50006426,50003447
50006427,50005492
50006428,50004695
50006429,50007185
50006430,50006134
50006431,50006336
50006432,50006104
50006433,50006516
50006434,50006564
50006435,50007290
50006436,50007770
50006437,50005503
50006438,50006270
50006439,50006811
50006440,50006301
50006441,50006739
50006442,50005928
50006443,50006179
50006444,50006617
50006445,50006721
50006446,50005187
50006447,50005981
50006448,50006422
50006449,50006665
50006450,50006694
50006451,50005715
50006452,50006551
50006453,50005323
50006454,50006355
50006455,50007406
50006456,50006271
50006457,50006627
50006458,50006404
50006459,50007735
50006460,50006277
50006461,50006571
50006462,50006790
50006463,50006250
50006464,50006558
50006465,50006920
50006466,50005506
50006467,50006328
50006468,50006311
50006469,50006492
50006470,50004364
50006471,50010227
50006472,50006424
50006473,50006406
50006474,50006848
50006475,50006867
50006476,50003812
50006477,50005568
50006478,50006586
50006479,50006937
50006480,50001635
50006481,50007347
50006482,50008015
50006483,50006312
50006484,50006522
50006485,50006420
50006486,50006533
50006487,50009014
50006488,50005563
50006489,50006495
50006490,50006527
50006491,50005451
50006492,50006469
50006493,50008122
50006494,50001923
50006495,50006489
50006496,50005783
50006497,50005969
50006498,50005823
50006499,50006839
50006500,50005460
50006501,50006071
50006502,50006603
50006503,50006814
50006504,50003934
50006505,50004904
50006506,50005279
50006507,50006064
50006508,50005922
50006509,50006632
50006510,50007093
50006511,50007182
50006512,50000744
50006513,50002242
50006514,50008037
50006515,50006244
50006516,50006433
50006517,50006523
50006518,50006713
50006519,50006073
50006520,50006656
50006521,50007116
50006522,50006484
50006523,50006517
50006524,50006701
50006525,50006714
50006526,50006886
50006527,50006490
50006528,50006544
50006529,50006688
50006530,50006689
50006531,50004462
50006532,50006816
50006533,50006486
50006534,50007271
50006535,50009856
50006536,50005973
50006537,50006066
50006538,50007270
50006539,50005394
50006540,50007245
50006541,50007449
50006542,50003928
50006543,50006182
50006544,50006528
50006545,50006621
50006546,50004614
50006547,50009194
50006548,50003594
50006549,50005738
50006550,50004165
50006551,50006452
50006552,50007076
50006553,50008786
50006554,50006342
50006555,50006748
50006556,50007626
50006557,50006251
50006558,50006464
50006559,50006807
50006562,50005043
50006563,50006650
50006564,50006434
50006565,50006702
50006566,50006715
50006567,50006887
50006568,50007291
50006569,50007803
50006570,50006278
50006571,50006461
50006572,50006728
50006573,50005665
50006574,50006677
50006575,50006175
50006576,50006687
50006577,50007142
50006578,50006095
50006579,50011059
50006580,50011470
50006581,50005873
50006582,50005992
50006583,50005188
50006584,50006614
50006585,50004853
50006586,50006478
50006587,50006874
50006588,50007284
50006589,50005420
50006590,50008111
50006591,50006058
50006592,50007495
50006593,50001660
50006594,50002694
50006595,50005631
50006596,50000449
50006597,50004888
50006598,50004501
50006599,50006225
50006600,50006624
50006601,50006767
50006602,50006909
50006603,50006502
50006604,50003730
50006605,50006305
50006606,50003419
50006607,50012228
50006608,50005886
50006609,50005974
50006610,50006067
50006611,50006804
50006612,50006157
50006613,50006618
50006614,50006584
50006615,50005929
50006616,50006180
50006617,50006444
50006618,50006613
50006619,50006734
50006620,50007196
50006621,50006545
50006622,50007015
50006623,50007879
50006624,50006600
50006625,50006910
50006626,50006938
50006627,50006457
50006628,50007200
50006629,50004767
50006630,50007061
50006631,50013031
50006632,50006509
50006633,50007058
50006634,50007380
50006635,50004587
50006636,50006290
50006637,50005324
50006638,50005790
50006639,50005854
50006640,50007898
50006641,50010277
50006642,50006297
50006643,50007030
50006644,50007294
50006645,50007709
50006646,50003452
50006647,50006047
50006648,50008075
50006649,50004480
50006650,50006563
50006651,50004798
50006652,50005280
50006653,50007901
50006654,50004944
50006655,50005049
50006656,50006520
50006657,50007117
50006658,50007213
50006659,50007365
50006660,50006237
50006661,50006695
50006662,50006415
50006663,50007772
50006664,50008995
50006665,50006449
50006666,50006881
50006667,50006322
50006668,50007655
50006669,50006350
50006670,50008409
50006671,50004535
50006672,50006252
50006673,50012492
50006674,50000215
50006675,50004262
50006676,50005301
50006677,50006574
50006678,50006926
50006679,50005296
50006680,50006860
50006681,50006279
50006682,50005702
50006683,50006992
50006684,50005126
50006685,50006410
50006686,50008309
50006687,50006576
50006688,50006529
50006689,50006530
50006690,50006719
50006691,50006260
50006692,50006315
50006693,50006916
50006694,50006450
50006695,50006661
50006696,50006883
50006697,50007310
50006698,50005889
50006699,50006356
50006700,50006757
50006701,50006524
50006702,50006565
50006703,50006877
50006704,50007286
50006705,50003262
50006706,50006200
50006707,50007653
50006708,50008469
50006709,50003185
50006710,50004166
50006711,50004889
50006712,50004951
50006713,50006518
50006714,50006525
50006715,50006566
50006716,50006888
50006717,50006084
50006718,50007708
50006719,50006690
50006720,50007704
50006721,50006445
50006722,50005458
50006723,50006368
50006724,50007660
50006725,50008167
50006726,50004706
50006727,50006396
50006728,50006572
50006729,50006855
50006730,50006091
50006731,50008185
50006732,50002984
50006733,50005930
50006734,50006619
50006735,50007032
50006736,50007197
50006737,50000686
50006738,50005150
50006739,50006441
50006740,50007066
50006741,50005478
50006742,50007331
50006743,50010616
50006744,50011792
50006745,50012524
50006746,50006268
50006747,50006954
50006748,50006555
50006749,50006771
50006750,50007247
50006751,50001365
50006752,50001834
50006754,50006080
50006755,50006379
50006756,50007604
50006757,50006700
50006758,50007999
50006759,50005778
50006760,50001601
50006761,50005762
50006762,50006208
50006763,50007046
50006764,50003312
50006765,50004967
50006766,50008940
50006767,50006601
50006768,50007322
50006769,50007710
50006770,50006319
50006771,50006749
50006772,50007017
50006773,50007248
50006774,50005806
50006775,50007354
50006776,50007377
50006777,50007420
50006778,50005750
50006779,50009242
50006780,50005218
50006781,50006997
50006782,50009735
50006783,50009895
50006784,50010576
50006785,50010757
50006786,50006018
50006787,50006834
50006788,50006922
50006789,50007194
50006790,50006462
50006791,50006864
50006792,50005779
50006793,50007412
50006794,50007681
50006795,50006062
50006796,50001533
50006797,50005214
50006798,50005757
50006799,50004580
50006800,50005128
50006801,50006849
