regionID,constellationID,constellationName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,factionID,radius
10000030,20000374,Akimamur,-63028264718080800.0000000000,10862133326373400.0000000000,31346710250820700.0000000000,-70364277215800200.0000000000,-55692252220361400.0000000000,4401789500751280.0000000000,17322477151995600.0000000000,-38079835239106000.0000000000,-24613585262535400.0000000000,500002,7.33601e+15
10000030,20000375,Evannater,-81174323978944000.0000000000,6307765002680760.0000000000,34457004516069200.0000000000,-88994158312311808.0000000000,-73354489645576096.0000000000,-2039298402925390.0000000000,14654828408286900.0000000000,-42356753320179400.0000000000,-26557255711959000.0000000000,500002,8.34706e+15
10000030,20000376,Urtfer,-57589232556864000.0000000000,30322190607879900.0000000000,44249137478057296.0000000000,-63656659272072400.0000000000,-51521805841655696.0000000000,20956500370109800.0000000000,39687880845650096.0000000000,-48930833789034800.0000000000,-39567441167079800.0000000000,500002,9.36569e+15
10000030,20000377,Erada,-93544614317811600.0000000000,43935284872095800.0000000000,44489321380401800.0000000000,-98103457107960608.0000000000,-88985771527662704.0000000000,35821132512673300.0000000000,52049437231518304.0000000000,-50058036038603800.0000000000,-38920606722199800.0000000000,500002,8.11415e+15
10000030,20000378,Benurad,-62985541774889696.0000000000,5117709236688720.0000000000,41906750825712096.0000000000,-73518848554141792.0000000000,-52452234995637600.0000000000,-7411607446242740.0000000000,17647025919620200.0000000000,-51462520838016200.0000000000,-32350980813408000.0000000000,500002,1.25293e+16
10000031,20000379,5J-SSP,-44331469586518496.0000000000,2544914793981760.0000000000,-305300973053793024.0000000000,-50497389523554400.0000000000,-38165549649482704.0000000000,-9050654503243920.0000000000,14140484091207400.0000000000,288488088852979008.0000000000,322113857254606976.0000000000,None,1.68129e+16
10000031,20000380,ZYR-NF,-41398193492910800.0000000000,5866006474844540.0000000000,-342343988363227008.0000000000,-52042036622635696.0000000000,-30754350363185900.0000000000,-19345116972117400.0000000000,31077129921806500.0000000000,329566324673422016.0000000000,355121652053032000.0000000000,None,2.52111e+16
10000031,20000381,1A-WYQ,-42633342489110704.0000000000,1570332719006960.0000000000,-361118129511464000.0000000000,-47525377887699504.0000000000,-37741307090521904.0000000000,-2873126800191220.0000000000,6013792238205140.0000000000,352666060361041984.0000000000,369570198661884992.0000000000,None,8.45207e+15
10000031,20000382,05M-I1,-46272153163454400.0000000000,23800826211707800.0000000000,-360833155398027008.0000000000,-51170366458996000.0000000000,-41373939867912800.0000000000,7341946447081410.0000000000,40259705976334200.0000000000,352496029337422016.0000000000,369170281458633024.0000000000,None,1.64589e+16
10000031,20000383,EK-NQ2,-46204832663821504.0000000000,-30528048481020700.0000000000,-362894229796302976.0000000000,-52993888861557400.0000000000,-39415776466085600.0000000000,-51067814648069000.0000000000,-9988282313972460.0000000000,352133631955521024.0000000000,373654827637084992.0000000000,None,2.05398e+16
10000031,20000384,O6W-QE,-34808423667607200.0000000000,-8553834518256710.0000000000,-364596143821145024.0000000000,-42420099293364304.0000000000,-27196748041850200.0000000000,-14798787227897100.0000000000,-2308881808616270.0000000000,358848650870081024.0000000000,370343636772208000.0000000000,None,7.61168e+15
10000031,20000385,QZJ-FL,-30940181095956200.0000000000,26847972606432100.0000000000,-342591736922497024.0000000000,-42281080980887504.0000000000,-19599281211024900.0000000000,19197344015506700.0000000000,34498601197357400.0000000000,338427448209036032.0000000000,346756025635958016.0000000000,None,1.13409e+16
10000032,20000386,Disier,-186618391602467008.0000000000,65346420393098000.0000000000,33016215606279800.0000000000,-197199129695376992.0000000000,-176037653509556000.0000000000,54089725993386096.0000000000,76603114792810000.0000000000,-42625788865333904.0000000000,-23406642347225700.0000000000,500004,1.12567e+16
10000032,20000387,Gallente Border Zone,-158513371335377984.0000000000,49937160851048304.0000000000,85257599295005904.0000000000,-164079864231201984.0000000000,-152946878439552992.0000000000,41918769936245400.0000000000,57955551765851104.0000000000,-95549210343719808.0000000000,-74965988246291904.0000000000,500004,1.02916e+16
10000032,20000388,Spaen,-175124656361256992.0000000000,40371326904553696.0000000000,-5696121940857440.0000000000,-178957770076060992.0000000000,-171291542646452992.0000000000,31282224212879900.0000000000,49460429596227504.0000000000,-3034251555551030.0000000000,14426495437265900.0000000000,500004,9.0891e+15
10000032,20000389,Coriault,-183794826055177984.0000000000,52538627442623200.0000000000,24695238703659800.0000000000,-192736330303020000.0000000000,-174853321807336000.0000000000,49319333340331104.0000000000,55757921544915296.0000000000,-29518601785334200.0000000000,-19871875621985500.0000000000,500004,8.9415e+15
10000032,20000390,Firille,-165439877001788992.0000000000,22178519753354600.0000000000,18632016875927800.0000000000,-170491472817560000.0000000000,-160388281186019008.0000000000,13825488156568400.0000000000,30531551350140900.0000000000,-23267452988481900.0000000000,-13996580763373700.0000000000,500004,8.35303e+15
10000032,20000391,Jonenor,-205049542686880992.0000000000,47914794806775000.0000000000,14728012990151100.0000000000,-212593381915376000.0000000000,-197505703458384992.0000000000,38922848210851200.0000000000,56906741402698800.0000000000,-23436897305039100.0000000000,-6019128675263220.0000000000,500004,8.99195e+15
10000032,20000392,Algintal,-156869399692815008.0000000000,46040764352027696.0000000000,43599461457995600.0000000000,-163162305849115008.0000000000,-150576493536515008.0000000000,35367300071952600.0000000000,56714228632102896.0000000000,-48164009468816896.0000000000,-39034913447174200.0000000000,500004,1.06735e+16
10000032,20000393,Lolbrerie,-164774665198974016.0000000000,41639187182860496.0000000000,61842250141152600.0000000000,-177845888422113984.0000000000,-151703441975835008.0000000000,31699185269495600.0000000000,51579189096225400.0000000000,-72916765698007504.0000000000,-50767734584297696.0000000000,500004,1.30712e+16
10000032,20000394,Stion,-158935579731284000.0000000000,32163745622822900.0000000000,10072584120996600.0000000000,-163926121226380992.0000000000,-153945038236187008.0000000000,27275692100920400.0000000000,37051799144725504.0000000000,-17972072102605600.0000000000,-2173096139387510.0000000000,500004,7.89949e+15
10000032,20000395,Wyllequet,-177121417364559008.0000000000,51249510788816400.0000000000,5614099163952060.0000000000,-184590172799859008.0000000000,-169652661929259008.0000000000,45843245870290000.0000000000,56655775707342896.0000000000,-13305277048140600.0000000000,2077078720236510.0000000000,500004,7.69118e+15
10000032,20000396,Agiesseson,-173488424102576000.0000000000,47880213348590800.0000000000,41042663713493400.0000000000,-180861761470388992.0000000000,-166115086734763008.0000000000,37487428568911696.0000000000,58272998128269904.0000000000,-50097751878062096.0000000000,-31987575548924800.0000000000,500004,1.03928e+16
10000032,20000397,Nexus,-161820817573140992.0000000000,38010779267030600.0000000000,29015273318334500.0000000000,-166183387531945984.0000000000,-157458247614336000.0000000000,29158297063436800.0000000000,46863261470624400.0000000000,-33803009118013000.0000000000,-24227537518656100.0000000000,500004,8.85248e+15
10000032,20000398,Aeman,-145206126335510016.0000000000,14838041011608700.0000000000,69791952731456000.0000000000,-149038239521672992.0000000000,-141374013149348000.0000000000,-218191781118989.0000000000,29894273804336400.0000000000,-73540271639390096.0000000000,-66043633823521904.0000000000,500004,1.50562e+16
10000032,20000399,Nadire,-218619639817449984.0000000000,68561036562200704.0000000000,3805695504213310.0000000000,-227931942942655008.0000000000,-209307336692244000.0000000000,50095513202314400.0000000000,87026559922087008.0000000000,-12807465283082200.0000000000,5196074274655590.0000000000,500004,1.84655e+16
10000032,20000400,Ambrye,-170443315017372000.0000000000,42112193835997504.0000000000,20374518064667800.0000000000,-176132159330408992.0000000000,-164754470704335008.0000000000,37350622489160000.0000000000,46873765182835000.0000000000,-22613782210572800.0000000000,-18135253918762700.0000000000,500004,5.68884e+15
10000033,20000401,Imurukka,-128697042373284000.0000000000,98181981796231808.0000000000,148876595282702016.0000000000,-131635661363784992.0000000000,-125758423382783008.0000000000,90812924723298096.0000000000,105551038869166000.0000000000,-154582095455848000.0000000000,-143171095109555008.0000000000,500001,7.36906e+15
10000033,20000402,Nagaslaiken,-136921432392243008.0000000000,62969672072297000.0000000000,134780080278726000.0000000000,-147672414856688000.0000000000,-126170449927799008.0000000000,50369929906887600.0000000000,75569414237706400.0000000000,-142062685878748000.0000000000,-127497474678704000.0000000000,500001,1.25997e+16
10000033,20000403,Arekin,-136570680872996000.0000000000,84565377439154800.0000000000,137368418586887008.0000000000,-146456772491531008.0000000000,-126684589254460992.0000000000,79189726540783200.0000000000,89941028337526496.0000000000,-142888195620892000.0000000000,-131848641552883008.0000000000,500001,9.88609e+15
10000033,20000404,Ieyama,-166140386868516000.0000000000,47332294584113104.0000000000,139737979525144000.0000000000,-178002382881200000.0000000000,-154278390855832000.0000000000,42610467836791800.0000000000,52054121331434400.0000000000,-148658656591168992.0000000000,-130817302459118000.0000000000,500001,1.1862e+16
10000033,20000405,Caldari Border Zone,-185101273756233984.0000000000,53502829529812600.0000000000,60766999976232400.0000000000,-195799434190950016.0000000000,-174403113321519008.0000000000,47424090181061504.0000000000,59581568878563600.0000000000,-74241627541361408.0000000000,-47292372411103400.0000000000,500001,1.34746e+16
10000033,20000406,Kantanen,-166430510762918016.0000000000,80315360014127296.0000000000,92486327160576096.0000000000,-174269057189912992.0000000000,-158591964335921984.0000000000,71049133481969200.0000000000,89581586546285504.0000000000,-102790220434624992.0000000000,-82182433886527296.0000000000,500001,1.03039e+16
10000033,20000407,Outartoh,-121250166146240992.0000000000,81283448467333408.0000000000,125397320805503008.0000000000,-128183116394536000.0000000000,-114317215897946000.0000000000,65067396005722600.0000000000,97499500928944096.0000000000,-129364181665120000.0000000000,-121430459945887008.0000000000,500001,1.62161e+16
10000033,20000408,Uusasai,-140597205612871008.0000000000,96897160259356704.0000000000,99193893606350800.0000000000,-147344815277078016.0000000000,-133849595948663008.0000000000,85693254314887600.0000000000,108101066203826000.0000000000,-111623108464266000.0000000000,-86764678748435600.0000000000,500001,1.24292e+16
10000033,20000409,Suon,-135047089017544000.0000000000,82079424879238800.0000000000,82463060115168496.0000000000,-138143247136544992.0000000000,-131950930898544000.0000000000,66032260761458000.0000000000,98126588997019504.0000000000,-89608813988855696.0000000000,-75317306241481296.0000000000,500001,1.60472e+16
10000033,20000410,Otawasa,-174377026007038016.0000000000,72556187331063504.0000000000,102192739274770000.0000000000,-179989609434377984.0000000000,-168764442579697984.0000000000,63892780257654704.0000000000,81219594404472304.0000000000,-108429825493698000.0000000000,-95955653055841696.0000000000,500001,8.66341e+15
10000033,20000411,Tasen,-151873406787912000.0000000000,73364093309144496.0000000000,81593012132346896.0000000000,-159005315109963008.0000000000,-144741498465860000.0000000000,66669972738760000.0000000000,80058213879528896.0000000000,-86954058231605408.0000000000,-76231966033088400.0000000000,500001,7.13191e+15
10000033,20000412,Isoma,-187991094902497984.0000000000,70025042360959696.0000000000,108191570919438000.0000000000,-193688671771184992.0000000000,-182293518033809984.0000000000,62597638135819200.0000000000,77452446586100192.0000000000,-114603860012488992.0000000000,-101779281826387008.0000000000,500001,7.4274e+15
10000033,20000413,Santenpaa,-142253698577736000.0000000000,109857653636711008.0000000000,127092289984218000.0000000000,-148530235790256000.0000000000,-135977161365216000.0000000000,98706232479937200.0000000000,121009074793484992.0000000000,-134323066726434000.0000000000,-119861513242003008.0000000000,500001,1.11514e+16
10000034,20000414,6-CBBM,143622892670418000.0000000000,29238013566995200.0000000000,113777338706396000.0000000000,138736428230350000.0000000000,148509357110486016.0000000000,14734897029838500.0000000000,43741130104151800.0000000000,-125746019769515008.0000000000,-101808657643276000.0000000000,None,1.45031e+16
10000034,20000415,78-6RI,135270596828688000.0000000000,71898346430233104.0000000000,98546797994194592.0000000000,125888286122064992.0000000000,144652907535312000.0000000000,63147447632109104.0000000000,80649245228357200.0000000000,-101093897599548992.0000000000,-95999698388839904.0000000000,None,9.38231e+15
10000034,20000416,2O-VY7,139683619918167008.0000000000,65730016996807200.0000000000,59920186697555400.0000000000,134631700401704000.0000000000,144735539434630016.0000000000,53909929933899696.0000000000,77550104059714800.0000000000,-66558140991648200.0000000000,-53282232403462496.0000000000,None,1.18201e+16
10000034,20000417,3NA-Z1,126241505857220992.0000000000,32604157799200200.0000000000,101639715430304000.0000000000,122477726573859008.0000000000,130005285140582000.0000000000,15981804438195000.0000000000,49226511160205504.0000000000,-110660018669886000.0000000000,-92619412190721792.0000000000,None,1.66224e+16
